id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,sourcePrimaryKey-dbpk,collID,recordID,references
2446523,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74354,74354,urn:catalog:CAS:DS:415794,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"Thomas, J. H.",,1361A,3/27/50,,1950,3,27,86,,"Mar. 27, 1950","Plants 3-4 feet tall. Flowers white, sepals glabrous, or at least not hispid.",,,,,,,,,herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=c01449a5-54f3-4551-a5c4-247d1d87a3d4,,,,,,,,,,,North America,,,,United States,California,Santa Cruz County,,Davenport Landing.,,0,,37.025,-122.2166667,,,,,,,,,,,,,,,en,,urn:catalog:CAS:BOT-BC:74354,1,2f01edf2-b7b4-440f-b574-b8a57a5307f1,https://www.cch2.org/portal/collections/individual/index.php?occid=2446523
1367980,DAV,,,PreservedSpecimen,e71fe15d-52ab-41da-a0d9-d27409507e2b,DAV310436,Accession #: DAV21651,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,,,,,,,,Rimo Bacigalupi,Alex D. Hawkes,3280,4/22/51,,1951,4,22,112,,22-Apr-51,Access Database Number (Deprecated): UCD115152,Along roadside.,,,,,,,,,,,,,,,,,,,,,,,United States,California,Merced,,Merced County: between Merced Falls and Snelling.,,0,,,,,,,,,,,,,,,,,,,,UCD115152,39,e71fe15d-52ab-41da-a0d9-d27409507e2b,https://www.cch2.org/portal/collections/individual/index.php?occid=1367980
3476616,UCJEPS,VASC,,PreservedSpecimen,2d6c09bb-4e24-4961-acc0-8850f864dfac,UC1046483,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,,,,,,,,"Rimo Bacigalupi, Alex D. Hawkes",,3280,4/22/51,,1951,4,22,112,,Apr 22 1951,,along roadside,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,United States,California,Merced,,between Merced Falls and Snelling,,0,,37.517044,-120.38377,NAD27,4841,,,Terrain Navigator 5.03 USGS 1:24000,,,,,,,,,,,,2d6c09bb-4e24-4961-acc0-8850f864dfac,46,4435a549-d5d4-4523-ac81-5e1f6d49f5e5,https://www.cch2.org/portal/collections/individual/index.php?occid=3476616
3498289,UCJEPS,VASC,,PreservedSpecimen,951b2846-bdad-463d-8e82-3d221e365539,JEPS8424,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,,,,,,,,"Rimo Bacigalupi, A. D. Hawkes",,3280,4/22/51,,1951,4,22,112,,Apr 22 1951,,along roadside,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,United States,California,Merced,,along roadside between Merced Falls and Snelling,,0,,37.517044,-120.38377,NAD27,4841,,,Terrain Navigator 5.03 USGS 1:24000,,,,,,,,,,,,951b2846-bdad-463d-8e82-3d221e365539,46,38adc61d-0019-42d5-ad15-9863b288d4ce,https://www.cch2.org/portal/collections/individual/index.php?occid=3498289
375714,SDSU,,,PreservedSpecimen,31c8303f-e91e-4b23-a4aa-ab4c877fc897,SDSU01237,1237,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,"Beckett, G.D.",,2950,3/12/51,,1951,3,12,71,,3/12/51,,,,Wild-radish.?,,,,,,,,,,,0,,,,,,,,,,United States,California,San Diego,,Bonita.,,0,,32.65783,-117.03003,WGS84,1609,Mary Alice Kessler,,Rancho Santa Ana: 2007-2009 CCH GBIF georeferencing grant,,3-Mar-09,,,,,,,,,preprocessed,,6,31c8303f-e91e-4b23-a4aa-ab4c877fc897,https://www.cch2.org/portal/collections/individual/index.php?occid=375714
375726,SDSU,,,PreservedSpecimen,6910e0ce-c5e5-4a35-acb6-9503d17d39f7,SDSU01249,1249,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,"Collier, Gerald",,M194,4/7/51,,1951,4,7,97,,4/7/51,,Brim of sea bluff Point Dume.,,,,,,,,herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=481bcaac-1e3a-4ca9-bad6-638dd111c5c7 | herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=d3bfaae9-c1c9-4036-84e0-e11788664360 | herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=c33fa65f-8372-4990-aa63-73f8870b8a25,,,,,0,,,,,,,,,,United States,California,Los Angeles,,About 2 miles west of U.S Hwy 101. 100 yards from road.,,0,,,,,,,,,,,,,,,,,,,preprocessed,,6,6910e0ce-c5e5-4a35-acb6-9503d17d39f7,https://www.cch2.org/portal/collections/individual/index.php?occid=375726
2358602,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74223,74223,urn:catalog:CAS:BOT:886052,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"Pollard, Henry M.",,s.n.,8/23/51,,1951,8,23,235,,"Aug. 23, 1951.",,,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,Fresno County,,Huntington Lake and vicinity. Big Creek.,,0,,,,,,,,,,,1524,,,,,5000.0000000000 ft,,en,,urn:catalog:CAS:BOT-BC:74223,1,8539c602-be81-47f8-9e5c-7a2f081e25a1,https://www.cch2.org/portal/collections/individual/index.php?occid=2358602
3035050,CLARK,,,PreservedSpecimen,,CLARK-A1528-362,A1528-362,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,"John C. Roos, Lucille Roos",,5342,10/24/51,,1951,10,24,297,,10/24/51,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Riverside,,Pedley,,0,,33.9753,-117.4759,WGS84,,,,,,,244,,,,,800 ft,,,,,61,2b20c0dd-38b8-4545-942b-4675bec87dd0,https://www.cch2.org/portal/collections/individual/index.php?occid=3035050
3036199,CLARK,,,PreservedSpecimen,,CLARK-A1528-5387,A1528-5387,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,"John C. Roos, Lucille Roos",,5342,10/24/51,,1951,10,24,297,,10/24/51,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Riverside,,Pedley,,0,,33.9753,-117.4759,WGS84,,,,,,,244,,,,,800 ft,,,,,61,5a0dbbde-d0b8-47ce-89a1-22a6555f83e9,https://www.cch2.org/portal/collections/individual/index.php?occid=3036199
3904081,LA,,,PreservedSpecimen,0d7c3e2f-a558-4cad-8dc8-14850a4f00c7,LA00606061,LA35603,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,A. K. Khudairi,,s.n.,4/21/51,,1951,4,21,111,,21-Apr-51,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Los Angeles,,"Santa Monica Mountains; Westwood, UCLA campus. ""Faculty Hill""",,0,,,,,,,,,,,,,,,,,,,abaniaga,,34,0d7c3e2f-a558-4cad-8dc8-14850a4f00c7,https://www.cch2.org/portal/collections/individual/index.php?occid=3904081
3904084,LA,,,PreservedSpecimen,9af01255-d576-4f51-a540-648e3eef2f58,LA00606065,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,A. H. Lange,,,5/10/51,,1951,5,10,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,abaniaga,,34,9af01255-d576-4f51-a540-648e3eef2f58,https://www.cch2.org/portal/collections/individual/index.php?occid=3904084
3904088,LA,,,PreservedSpecimen,46693868-3ed2-4461-afc6-ff9f944abb9d,LA00606070,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Virginia Mars,,,3/18/51,,1951,3,18,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,abaniaga,,34,46693868-3ed2-4461-afc6-ff9f944abb9d,https://www.cch2.org/portal/collections/individual/index.php?occid=3904088
3904070,LA,,,PreservedSpecimen,44a1b2a2-b8c6-41cf-99ad-a2817beb22ee,LA00606051,LA212266,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus|Raphanus raphanistrum,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum subsp. sativus,265975,(L.) Domin,Raphanus,,raphanistrum,subsp.,sativus,Subspecies,,,,,,,,Elwood Fordham,,s.n.,3/20/51,,1951,3,20,79,,20-Mar-51,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Los Angeles,,"Santa Monica Mountains; Westwood, UCLA campus. ""Faculty Hill""",,0,,,,,,,,,,,,,,,,,,,abaniaga,,34,44a1b2a2-b8c6-41cf-99ad-a2817beb22ee,https://www.cch2.org/portal/collections/individual/index.php?occid=3904070
2311342,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74195,74195,urn:catalog:CAS:BOT:531050,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"Rubtzoff, Peter",,1068,5/29/52,,1952,5,29,150,,"May 29, 1952.",,Sand dunes. With many weeds.,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,San Francisco County,,San Francisco. Sand dunes at 37th Avenue between Ortega and Quintara Streets. Eastern edge of area.,,0,,,,,,,,,,,,,,,,,,en,,urn:catalog:CAS:BOT-BC:74195,1,1a0e20a6-dbaa-4c17-95ba-5ca014030055,https://www.cch2.org/portal/collections/individual/index.php?occid=2311342
5504845,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684482,684482,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,,,,,,,,"Roos, John C.",,5565,4/22/52,,1952,4,22,113,,22-Apr-52,Cruciferae. Flowers yellow. . CalState Hayward.,"along roadside with Chenopodium album, Raphanus sativus, ect.",,,,,,,,,,,,,,,,,,,North America,,,,United States,California,San Bernardino County,,Loma Linda; San Bernardino Valley.,,0,,,,,,,,,,,320,,,,,1050.0000000000 ft,,en,,urn:catalog:CAS:BOT-BC:684482,1,651b821f-0c74-435a-9ab1-a2d36fd52c1c,https://www.cch2.org/portal/collections/individual/index.php?occid=5504845
375708,SDSU,,,PreservedSpecimen,c12c8217-99e8-447c-88ea-5a4affb75b54,SDSU01231,1231,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,"Coop, Wm E.",,,5/1/52,,1952,5,1,122,,5/1/52,,,,,,,,,,,,,,,0,,,,,,,,,,United States,California,San Diego,,Leucadia.,,0,,33.07216,-117.29556,WGS84,1609,San Diego NHM B,,(copied from SD28182),,georef from 2006-2015 archive backup file; Date Georeferenced: Wed Mar 7 14:49:11 2012,,,,,,,,,preprocessed,,6,c12c8217-99e8-447c-88ea-5a4affb75b54,https://www.cch2.org/portal/collections/individual/index.php?occid=375708
753633,RSA,RSA,,PreservedSpecimen,36fbf26a-26a9-41a2-8e4a-2ce193ea899e,,RSA accession: 212520,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Peter Rubtzoff,,1067,5/29/52,,1952,5,29,150,,,,,,"Eastern edge of area, with many weeds.",,,,,,,,,flowers & fruits,Introduced,,,,,herbarium sheet,,,,,,United States,California,San Francisco,,Sand dunes at 37th Avenue below Ortega and Quintara streets.,,0,,37.7496,-122.4957,WGS84,200,San Jose S.U. A,,GoogleMaps via BerkeleyMapper (copied from RSA224302),,Tue Nov 27 18:51:00 2012; georef from 2006-2015 archive backup file,,,,,,,,,Jackie C. McConnaughy; cataloged date: 2012-04-17,36fbf26a-26a9-41a2-8e4a-2ce193ea899e,17,906bc281-c5c6-4255-bbae-bd87fdda179e,https://www.cch2.org/portal/collections/individual/index.php?occid=753633
2262517,LOB,,,PreservedSpecimen,201ade35-4d6c-47dd-b0f9-5d595dc1948b,LOB116472,2524,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Martha Hawkins,,s.n.,5/10/52,,1952,5,10,131,,10-May-52,,waste places,,,,,,,,,,,,,,,,,,,,,,,United States,California,Orange,,Costa Mesa,,0,,33.641132,-117.918669,WGS84,5882,,,GeoLocate,,,,,,,,,,,14412695,,19,201ade35-4d6c-47dd-b0f9-5d595dc1948b,https://www.cch2.org/portal/collections/individual/index.php?occid=2262517
2262518,LOB,,,PreservedSpecimen,b5003bba-7a89-4f01-a08b-e2f2f6faa616,LOB116473,2525,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,D. Nead,,,,,,,Don Nead,,34,5/24/52,,1952,5,24,145,,24-May-52,,canyon floor,silt,,,,,,,,,,,,,,,,,,,,,,United States,California,Los Angeles,,Palos Verde Hills,,0,,33.766672,-118.364114,WGS84,6902,Aefisher (2019-12-22 14:00:32),,georef batch tool 2019-12-22; GeoLocate,reviewed - high confidence,,122,,,,,400 ft,,,14412695,,19,b5003bba-7a89-4f01-a08b-e2f2f6faa616,https://www.cch2.org/portal/collections/individual/index.php?occid=2262518
2411987,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74331,74331,urn:catalog:CAS:BOT:531253,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"Bush, Dr. Mildred",,s.n.,10/17/52,,1952,10,17,291,,"Oct. 17, 1952",,,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,San Francisco County,,San Francisco. Lake Merced.,,0,,37.7183,-122.4881,WGS84,1700,,GoogleMaps via BerkeleyMapper (copied from RSA169410),,,,,,,,,,,en,,urn:catalog:CAS:BOT-BC:74331,1,02577a22-2bd3-46e2-8924-0301600be16f,https://www.cch2.org/portal/collections/individual/index.php?occid=2411987
2414651,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74335,74335,urn:catalog:CAS:BOT:592408,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"Twisselmann, Ernest C.",,234,7/31/52,,1952,7,31,213,,"July 31, 1952.","Single plant. Adventive. Spreading, bushy. Not otherwise known in the region. (Now extinct here: 2-23-65).",In a natural garden.,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,San Luis Obispo County,,"Temblor Range and the Western San Joaquin Valley. Twisselmann Ranch, 7 miles south of Cholame.",,0,,,,,,,,,,,,,,,,,,en,,urn:catalog:CAS:BOT-BC:74335,1,924972bf-100e-4afa-9a16-82d1e7dbb072,https://www.cch2.org/portal/collections/individual/index.php?occid=2414651
304537,UCSB,,,PreservedSpecimen,fc2b1782-1a5d-11e3-b49f-525400a0a001,UCSB031994,2402,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,,,,,,,,Isabelle McElwain,,s.n.,3/29/53,,1953,3,29,88,,,,"Bottom of steep-sloping, N-facing, irregated cow-pasture",,,,,,,,,,,,,,,,,Sheet - 1,,,,,,United States,California,Los Angeles,,"N of 18000 Bull Canyon Rd., Granada Hills",,0,,34.29362,-118.522631,WGS84,500,gwahlert (2020-09-11 15:59:48),,georef batch tool 2020-09-11,,,,,,,,,,,,,35,9029e95d-3173-4ff1-9ba5-954be18804d2,https://www.cch2.org/portal/collections/individual/index.php?occid=304537
2061660,CHSC,VascularPlants,,PreservedSpecimen,a0ecafea-1239-4cfb-a3b5-c6be3a892483,CHSC000536,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,R.E. Preston,1/4/82,,,,,,M. Underhill,,,4/12/53,,1953,4,12,102,,4/12/53,Vesta Holt label.,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Shasta,,,,0,,40.793611,-121.9425,NAD83,402,Bill Carlson,,,,,76,,,,,250ft.,,,,,44,a0ecafea-1239-4cfb-a3b5-c6be3a892483,https://www.cch2.org/portal/collections/individual/index.php?occid=2061660
3792159,FSC,,,PreservedSpecimen,c83b8377-ed07-481c-967e-86e0572aef89,FSC0010444,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,,,,,,,,Chas. H. Quibell,,1674,3/17/53,,1953,3,17,76,,17-Mar-53,,Valley Grassld. area.,,,,,,,,herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=95de43fc-683a-4bad-9a3b-c3ec42ec909d,,,,,,,,,,,,,,,United States,California,Fresno,,Fields along Hiway 41 just s. of pt. where rd. starts downgrade to San Joaquin R.,,0,,,,,,,,,,,107,,,,,350',,en,pawanpreetgill5,,38,c83b8377-ed07-481c-967e-86e0572aef89,https://www.cch2.org/portal/collections/individual/index.php?occid=3792159
3792160,FSC,,,PreservedSpecimen,8a09bdc7-8cb8-4066-8202-ec845255f939,FSC0010445,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,29701,L.,Raphanus,,raphanistrum,,,Species,,,,,,,,Simon Simonian,,2797,4/4/53,,1953,4,4,94,,4-Apr-53,Raphanus few crest of ditch,crest of ditch; canal with water.,,,,,,,,,,,,,,,,,,,,,,,United States,California,Fresno,,"Kaiser Ditch, w-e sect. at Shields & Westlawn Ave. about 3 m. n. of Rolinda.",,0,,,,,,,,,,,,,,,,,,en,pawanpreetgill5,,38,8a09bdc7-8cb8-4066-8202-ec845255f939,https://www.cch2.org/portal/collections/individual/index.php?occid=3792160
304554,UCSB,,,PreservedSpecimen,fc2b8406-1a5d-11e3-b49f-525400a0a001,UCSB031998,2419,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Isabelle McElwain,,s.n.,3/29/53,,1953,3,29,88,,,,"Bottom of an irregated, north sloping cow-pasture",,,,,,,,,,,,,,,,,Sheet - 1,,,,,,United States,California,Los Angeles,,500 yds. north of 18000 Bull Canyon Rd.,,0,,34.29362,-118.522631,WGS84,500,gwahlert (2020-09-11 15:59:48),,georef batch tool 2020-09-11,,,,,,,,,,,,,35,60ea8d68-5e32-4205-b722-ef8d726f88c4,https://www.cch2.org/portal/collections/individual/index.php?occid=304554
304571,UCSB,,,PreservedSpecimen,fc2ba4a4-1a5d-11e3-b49f-525400a0a001,UCSB032026,2425,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Norman Haller,,,4/18/53,,1953,4,18,108,,,,Vacant lot; growing among other vacant lot grasses,,,,,,,,,,,,,,,,,Sheet - 1,,,,,,United States,California,Los Angeles,,"Two lots up from Tri-Delt house, Hilgard Ave., University of Calif. at Los Angeles",,0,,,,WGS84,,,,,,,,,,,,,,,,,35,1ce81d8e-348f-4bf4-babd-21856cee9c23,https://www.cch2.org/portal/collections/individual/index.php?occid=304571
921047,RSA,RSA,,PreservedSpecimen,62ee012d-caa3-4844-a089-14c14c39c615,RSA0029813,RSA accession: 808972,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,D. M. McF,,s.n.,2/17/53,,1953,2,17,48,,,,Gentle west slope. Rocky soil.,,,,,,,,,,,,Introduced,,,,,herbarium sheet,,,,,,United States,California,San Luis Obispo,,Pecho Ranch. On the ocean.,,0,,,,,,,,,,,,,,,,,,,Rachel L. Poutasse; cataloged date: 2014-08-07,62ee012d-caa3-4844-a089-14c14c39c615,17,578d8953-6a6b-4b4f-94df-6e6aca481f10,https://www.cch2.org/portal/collections/individual/index.php?occid=921047
